Date,Temperature,Humidity,Elevation,Petrol tax,Nifty 50 turnover,Number of dispensers in fuel station,Storage capacity,Number of vehicles visiting the station,Petrol Sold,Diesel Sold
2023-05-31,33.0,67,754,36,39629.16,10,12,7512,31.5,48.9
2023-06-01,32.0,65,754,13,36854.39,10,12,13825,27.203,33.2
2023-06-02,31.0,63,754,31,33359.45,10,12,18670,40.6,29.1
2023-06-03,30.0,60,754,17,33185.38,10,12,14706,54.406,46.7
2023-06-04,29.0,57,754,28,39233.29,10,12,14446,43.9,37.8
2023-06-05,28.0,54,754,19,32467.92,10,12,14007,37.5,52.1
2023-06-06,27.0,51,754,34,34773.24,10,12,15645,28.703,45.6
2023-06-07,26.0,48,754,15,39645.27,10,12,19401,59.6,27.8
2023-06-08,25.0,45,754,25,33828.91,10,12,10248,40.4,38.9
2023-06-09,24.0,42,754,30,37142.57,10,12,18050,34.7,52.3
2023-06-10,23.0,39,754,22,36149.26,10,12,21890,48.0,25.6
2023-06-11,22.0,36,754,16,37280.91,10,12,18893,24.9,47.6
2023-06-12,21.0,33,754,35,39840.23,10,12,21343,49.2,32.9
2023-06-13,20.0,30,754,21,37892.48,10,12,12067,59.1,56.7
2023-06-14,19.0,27,754,29,35919.53,10,12,21578,33.4,30.9
2023-06-15,18.0,24,754,18,35947.19,10,12,20165,42.0,24.3
2023-06-16,17.0,27,754,33,38969.64,10,12,20782,43.0,42.3
2023-06-17,16.0,30,754,24,39092.38,10,12,7471,32.5,35.6
2023-06-18,15.0,33,754,14,38638.15,10,12,4348,39.7,47.8
2023-06-19,16.0,36,754,26,36407.32,10,12,2917,56.0,26.7
2023-06-20,17.0,39,754,20,38663.28,10,12,8030,25.1,32.1
2023-06-21,18.0,42,754,27,38219.82,10,12,4775,55.0,46.5
2023-06-22,19.0,45,754,36,39606.47,10,12,9102,50.1,53.2
2023-06-23,20.0,48,754,23,39629.16,10,12,5603,38.9,29.3
2023-06-24,21.0,51,754,32,36854.39,10,12,3244,51.3,41.1
2023-06-25,22.0,54,754,13,33359.45,10,12,7888,44.6,37.6
2023-06-26,23.0,57,754,15,33185.38,10,12,3029,47.7,51.2
2023-06-27,24.0,60,754,19,39233.29,10,12,7022,41.8,25.6
2023-06-28,25.0,63,754,26,32467.92,10,12,5831,54.5,48.9
2023-06-29,26.0,65,754,22,34773.24,10,12,4335,46.6,33.2
2023-06-30,27.0,45,754,34,39645.27,10,12,7499,29.3,29.1
2023-07-01,28.0,42,754,31,33828.91,10,12,6236,53.4,46.7
2023-07-02,29.0,48,754,20,37142.57,10,12,9486,47.7,37.8
2023-07-03,30.0,40,754,28,36149.26,10,12,7287,39.2,52.1
2023-07-04,24.0,50,754,16,39106.91,10,12,5783,43.2,45.6
2023-07-05,22.0,55,754,33,39380.25,10,12,3901,59.1,27.8
2023-07-06,25.0,60,754,35,36571.11,10,12,6653,44.7,38.9
2023-07-07,23.0,52,754,27,38376.62,10,12,5505,40.1,52.3
2023-07-08,26.0,47,754,18,35946.85,10,12,3989,46.7,25.6
2023-07-09,27.0,43,754,21,39877.69,10,12,9825,44.5,47.6
2023-07-10,28.0,41,754,32,36389.27,10,12,3859,36.8,32.9
2023-07-11,26.0,39,754,23,38038.56,10,12,7501,25.4,56.7
2023-07-12,25.0,37,754,24,32973.88,10,12,7123,34.906,30.9
2023-07-13,23.0,35,754,30,36201.56,10,12,5895,37.2,24.3
2023-07-14,22.0,33,754,25,38679.52,10,12,3579,39.1,42.3
2023-07-15,21.0,35,754,14,36117.22,10,12,7432,33.1,35.6
2023-07-16,20.0,37,754,17,37857.42,10,12,4130,47.9,47.8
2023-07-17,19.0,40,754,36,37734.88,10,12,5311,36.7,26.7
2023-07-18,18.0,42,754,13,34868.21,10,12,2081,46.7,32.1
2023-07-19,19.0,45,754,27,36774.91,10,12,3410,52.406,46.5
2023-07-20,20.0,48,754,34,39760.73,10,12,2328,57.8,53.2
2023-07-21,22.0,51,754,20,35404.59,10,12,5502,35.5,29.3
2023-07-22,24.0,54,754,32,34715.79,10,12,3578,30.4,41.1
2023-07-23,25.0,57,754,16,39355.76,10,12,6223,34.7,37.6
2023-07-24,26.0,60,754,29,33827.45,10,12,6497,54.2,51.2
2023-07-25,27.0,63,754,23,38791.69,10,12,2953,54.3,25.6
2023-07-26,28.0,65,754,35,35186.59,10,12,8224,39.7,48.9
2023-07-27,29.0,63,754,15,39645.28,10,12,5177,38.9,33.2
2023-07-28,30.0,60,754,28,35878.54,10,12,9522,34.304,29.1
2023-07-29,31.0,57,754,14,38119.83,10,12,6869,44.1,46.7
2023-07-30,30.0,54,754,19,38805.92,10,12,2871,33.6,37.8
2023-07-31,29.0,51,754,22,35147.42,10,12,2960,54.1,52.1
2023-08-01,28.0,48,754,33,37480.27,10,12,9612,44.1,45.6
2023-08-02,27.0,45,754,30,39699.47,10,12,2998,31.1,27.8
2023-08-03,26.0,42,754,24,37816.58,10,12,4223,38.6,38.9
2023-08-04,25.0,39,754,21,33654.45,10,12,7945,56.3,52.3
2023-08-05,24.0,36,754,25,38905.16,10,12,4962,54.1,25.6
2023-08-06,23.0,33,754,18,37852.97,10,12,5589,52.5,47.6
2023-08-07,22.0,30,754,31,37199.22,10,12,7496,54.3,32.9
2023-08-08,21.0,27,754,36,33379.12,10,12,3685,44.5,56.7
2023-08-09,20.0,30,754,17,36393.65,10,12,3673,43.8,30.9
2023-08-10,19.0,33,754,26,39452.56,10,12,6415,34.7,24.3
2023-08-11,18.0,36,754,13,33825.67,10,12,9705,38.6,42.3
2023-08-12,17.0,39,754,16,37280.91,10,12,6839,42.406,35.6
2023-08-13,16.0,42,754,35,39840.23,10,12,3787,27.4,47.8
2023-08-14,17.0,45,754,31,37892.48,10,12,6571,42.1,26.7
2023-08-15,18.0,48,754,19,35919.53,10,12,7841,42.6,32.1
2023-08-16,19.0,51,754,27,35947.19,10,12,6809,49.906,46.5
2023-08-17,20.0,54,754,32,38969.64,10,12,7601,46.4,53.2
2023-08-18,21.0,57,754,22,39092.38,10,12,6173,31.5,29.3
2023-08-19,22.0,60,754,34,38638.15,10,12,6310,45.7,41.1
2023-08-20,23.0,63,754,15,36407.32,10,12,6829,40.2,37.6
2023-08-21,24.0,65,754,18,38663.28,10,12,3940,43.1,51.2
2023-08-22,25.0,67,754,28,38219.82,10,12,8190,48.4,25.6
2023-08-23,26.0,70,754,21,39606.47,10,12,8784,39.5,48.9
2023-08-24,27.0,72,754,30,39629.16,10,12,8230,42.1,33.2
2023-08-25,28.0,70,754,25,36854.39,10,12,6477,46.3,29.1
2023-08-26,29.0,67,754,33,33359.45,10,12,5957,29.8,46.7
2023-08-27,30.0,65,754,20,33185.38,10,12,6902,38.2,37.8
2023-08-28,31.0,63,754,14,39233.29,10,12,5394,47.2,52.1
2023-08-29,32.0,60,754,26,32467.92,10,12,7383,35.094,45.6
2023-08-30,33.0,57,754,29,34773.24,10,12,9304,47.1,27.8
2023-08-31,32.0,54,754,23,39645.27,10,12,7018,28.8,38.9
2023-09-01,31.0,51,754,36,33828.91,10,12,4631,59.5,52.3
2023-09-02,30.0,48,754,17,37142.57,10,12,4715,46.6,25.6
2023-09-03,29.0,45,754,27,36149.26,10,12,8808,37.6,47.6
2023-09-04,28.0,42,754,34,37280.91,10,12,7292,40.4,32.9
2023-05-28,27.0,39,550,20,39840.23,12,14,4957,39.5,56.7
2023-05-29,26.0,36,550,32,37892.48,12,14,4857,47.1,30.9
2023-05-30,25.0,33,550,16,35919.53,12,14,4744,34.5,24.3
2023-05-31,24.0,30,550,29,35947.19,12,14,4894,51.2,42.3
2023-06-01,23.0,27,550,23,38969.64,12,14,7811,50.8,35.6
2023-06-02,22.0,24,550,35,39092.38,12,14,4684,39.1,47.8
2023-06-03,21.0,27,550,15,38638.15,12,14,9707,26.203,26.7
2023-06-04,20.0,30,550,28,36407.32,12,14,7508,59.1,32.1
2023-06-05,19.0,33,550,14,38663.28,12,14,3275,45.6,46.5
2023-06-06,18.0,36,550,19,38219.82,12,14,7137,58.8,53.2
2023-06-07,17.0,39,550,22,39606.47,12,14,7201,25.3,29.3
2023-06-08,16.0,42,550,33,39629.16,12,14,6473,48.7,41.1
2023-06-09,15.0,45,550,30,36854.39,12,14,3904,51.1,37.6
2023-06-10,16.0,48,550,24,33359.45,12,14,7839,28.1,51.2
2023-06-11,17.0,51,550,21,33185.38,12,14,4156,44.7,25.6
2023-06-12,18.0,54,550,25,39233.29,12,14,6029,56.1,48.9
2023-06-13,19.0,57,550,18,32467.92,12,14,2791,43.6,33.2
2023-06-14,20.0,60,550,31,34773.24,12,14,2411,43.6,29.1
2023-06-15,21.0,63,550,36,39645.27,12,14,2189,56.5,46.7
2023-06-16,22.0,65,550,17,33828.91,12,14,3500,47.9,37.8
2023-06-17,26.0,60,550,32,38969.64,12,14,17874,32.1,46.5
2023-06-18,27.0,63,550,23,39092.38,12,14,13117,41.7,53.2
2023-06-19,28.0,65,550,24,38638.15,12,14,21774,27.5,29.3
2023-06-20,29.0,67,550,30,36407.32,12,14,16806,34.2,41.1
2023-06-21,30.0,70,550,25,38663.28,12,14,12833,41.1,37.6
2023-06-22,31.0,72,550,14,38219.82,12,14,17987,39.5,51.2
2023-06-23,32.0,70,550,17,39606.47,12,14,16661,50.3,25.6
2023-06-24,33.0,67,550,36,39629.16,12,14,7512,31.5,48.9
2023-06-25,32.0,65,550,13,36854.39,12,14,13825,27.203,33.2
2023-06-26,31.0,63,550,31,33359.45,12,14,18670,40.6,29.1
2023-06-27,30.0,60,550,17,33185.38,12,14,14706,54.406,46.7
2023-06-28,29.0,57,550,28,39233.29,12,14,14446,43.9,37.8
2023-06-29,28.0,54,550,19,32467.92,12,14,14007,37.5,52.1
2023-06-30,27.0,51,550,34,34773.24,12,14,15645,28.703,45.6
2023-07-01,26.0,48,550,15,39645.27,12,14,19401,59.6,27.8
2023-07-02,25.0,45,550,25,33828.91,12,14,10248,40.4,38.9
2023-07-03,24.0,42,550,30,37142.57,12,14,18050,34.7,52.3
2023-07-04,23.0,39,550,22,36149.26,12,14,21890,48.0,25.6
2023-07-05,22.0,36,550,16,37280.91,12,14,18893,24.9,47.6
2023-07-06,21.0,33,550,35,39840.23,12,14,21343,49.2,32.9
2023-07-07,20.0,30,550,21,37892.48,12,14,12067,59.1,56.7
2023-07-08,19.0,27,550,29,35919.53,12,14,21578,33.4,30.9
2023-07-09,18.0,24,550,18,35947.19,12,14,20165,42.0,24.3
2023-07-10,17.0,27,550,33,38969.64,12,14,20782,43.0,42.3
2023-07-11,16.0,30,550,24,39092.38,12,14,7471,32.5,35.6
2023-07-12,15.0,33,550,14,38638.15,12,14,4348,39.7,47.8
2023-07-13,16.0,36,550,26,36407.32,12,14,2917,56.0,26.7
2023-07-14,17.0,39,550,20,38663.28,12,14,8030,25.1,32.1
2023-07-15,18.0,42,550,27,38219.82,12,14,4775,55.0,46.5
2023-07-16,19.0,45,550,36,39606.47,12,14,9102,50.1,53.2
2023-07-17,20.0,48,550,23,39629.16,12,14,5603,38.9,29.3
2023-07-18,21.0,51,550,32,36854.39,12,14,3244,51.3,41.1
2023-07-19,22.0,54,550,13,33359.45,12,14,7888,44.6,37.6
2023-07-20,23.0,57,550,15,33185.38,12,14,3029,47.7,51.2
2023-07-21,24.0,60,550,19,39233.29,12,14,7022,41.8,25.6
2023-07-22,25.0,63,550,26,32467.92,12,14,5831,54.5,48.9
2023-07-23,26.0,65,550,22,34773.24,12,14,4335,46.6,33.2
2023-07-24,27.0,45,550,34,39645.27,12,14,7499,29.3,29.1
2023-07-25,28.0,42,550,31,33828.91,12,14,6236,53.4,46.7
2023-07-26,29.0,48,550,20,37142.57,12,14,9486,47.7,37.8
2023-07-27,30.0,40,550,28,36149.26,12,14,7287,39.2,52.1
2023-07-28,24.0,50,550,16,39106.91,12,14,5783,43.2,45.6
2023-07-29,22.0,55,550,33,39380.25,12,14,3901,59.1,27.8
2023-07-30,25.0,60,550,35,36571.11,12,14,6653,44.7,38.9
2023-07-31,23.0,52,550,27,38376.62,12,14,5505,40.1,52.3
2023-08-01,26.0,47,550,18,35946.85,12,14,3989,46.7,25.6
2023-08-02,27.0,43,550,21,39877.69,12,14,9825,44.5,47.6
2023-08-03,28.0,41,550,32,36389.27,12,14,3859,36.8,32.9
2023-08-04,26.0,39,550,23,38038.56,12,14,7501,25.4,56.7
2023-08-05,25.0,37,550,24,32973.88,12,14,7123,34.906,30.9
2023-08-06,23.0,35,550,30,36201.56,12,14,5895,37.2,24.3
2023-08-07,22.0,33,550,25,38679.52,12,14,3579,39.1,42.3
2023-08-08,21.0,35,550,14,36117.22,12,14,7432,33.1,35.6
2023-08-09,20.0,37,550,17,37857.42,12,14,4130,47.9,47.8
2023-08-10,19.0,40,550,36,37734.88,12,14,5311,36.7,26.7
2023-08-11,18.0,42,550,13,34868.21,12,14,2081,46.7,32.1
2023-08-12,19.0,45,550,27,36774.91,12,14,3410,52.406,46.5
2023-08-13,20.0,48,550,34,39760.73,12,14,2328,57.8,53.2
2023-08-14,22.0,51,550,20,35404.59,12,14,5502,35.5,29.3
2023-08-15,24.0,54,550,32,34715.79,12,14,3578,30.4,41.1
2023-08-16,25.0,57,550,16,39355.76,12,14,6223,34.7,37.6
2023-08-17,26.0,60,550,29,33827.45,12,14,6497,54.2,51.2
2023-08-18,27.0,63,550,23,38791.69,12,14,2953,54.3,25.6
2023-08-19,28.0,65,550,35,35186.59,12,14,8224,39.7,48.9
2023-08-20,29.0,63,550,15,39645.28,12,14,5177,38.9,33.2
2023-08-21,30.0,60,550,28,35878.54,12,14,9522,34.304,29.1
2023-08-22,31.0,57,550,14,38119.83,12,14,6869,44.1,46.7
2023-08-23,30.0,54,550,19,38805.92,12,14,2871,33.6,37.8
2023-08-24,29.0,51,550,22,35147.42,12,14,2960,54.1,52.1
2023-08-25,28.0,48,550,33,37480.27,12,14,9612,44.1,45.6
2023-08-26,27.0,45,550,30,39699.47,12,14,2998,31.1,27.8
2023-08-27,26.0,42,550,24,37816.58,12,14,4223,38.6,38.9
2023-08-28,25.0,39,550,21,33654.45,12,14,7945,56.3,52.3
2023-08-29,24.0,36,550,25,38905.16,12,14,4962,54.1,25.6
2023-08-30,23.0,33,550,18,37852.97,12,14,5589,52.5,47.6
2023-08-31,22.0,30,550,31,37199.22,12,14,7496,54.3,32.9
2023-09-01,21.0,27,550,36,33379.12,12,14,3685,44.5,56.7
2023-09-02,20.0,30,550,17,36393.65,12,14,3673,43.8,30.9
2023-09-03,19.0,33,550,26,39452.56,12,14,6415,34.7,24.3
2023-09-04,18.0,36,550,13,33825.67,12,14,9705,38.6,42.3
2023-05-28,17.0,39,660,16,37280.91,8,16,6839,42.406,35.6
2023-05-29,16.0,42,660,35,39840.23,8,16,3787,27.4,47.8
2023-05-30,17.0,45,660,31,37892.48,8,16,6571,42.1,26.7
2023-05-31,18.0,48,660,19,35919.53,8,16,7841,42.6,32.1
2023-06-01,19.0,51,660,27,35947.19,8,16,6809,49.906,46.5
2023-06-02,20.0,54,660,32,38969.64,8,16,7601,46.4,53.2
2023-06-03,21.0,57,660,22,39092.38,8,16,6173,31.5,29.3
2023-06-04,22.0,60,660,34,38638.15,8,16,6310,45.7,41.1
2023-06-05,23.0,63,660,15,36407.32,8,16,6829,40.2,37.6
2023-06-06,24.0,65,660,18,38663.28,8,16,3940,43.1,51.2
2023-06-07,25.0,67,660,28,38219.82,8,16,8190,48.4,25.6
2023-06-08,26.0,70,660,21,39606.47,8,16,8784,39.5,48.9
2023-06-09,27.0,72,660,30,39629.16,8,16,8230,42.1,33.2
2023-06-10,28.0,70,660,25,36854.39,8,16,6477,46.3,29.1
2023-06-11,29.0,67,660,33,33359.45,8,16,5957,29.8,46.7
2023-06-12,30.0,65,660,20,33185.38,8,16,6902,38.2,37.8
2023-06-13,31.0,63,660,14,39233.29,8,16,5394,47.2,52.1
2023-06-14,32.0,60,660,26,32467.92,8,16,7383,35.094,45.6
2023-06-15,33.0,57,660,29,34773.24,8,16,9304,47.1,27.8
2023-06-16,32.0,54,660,23,39645.27,8,16,7018,28.8,38.9
2023-06-17,31.0,51,660,36,33828.91,8,16,4631,59.5,52.3
2023-06-18,30.0,48,660,17,37142.57,8,16,4715,46.6,25.6
2023-06-19,29.0,45,660,27,36149.26,8,16,8808,37.6,47.6
2023-06-20,28.0,42,660,34,37280.91,8,16,7292,40.4,32.9
2023-06-21,27.0,39,660,20,39840.23,8,16,4957,39.5,56.7
2023-06-22,26.0,36,660,32,37892.48,8,16,4857,47.1,30.9
2023-06-23,25.0,33,660,16,35919.53,8,16,4744,34.5,24.3
2023-06-24,24.0,30,660,29,35947.19,8,16,4894,51.2,42.3
2023-06-25,23.0,27,660,23,38969.64,8,16,7811,50.8,35.6
2023-06-26,22.0,24,660,35,39092.38,8,16,4684,39.1,47.8
2023-06-27,21.0,27,660,15,38638.15,8,16,9707,26.203,26.7
2023-06-28,20.0,30,660,28,36407.32,8,16,7508,59.1,32.1
2023-06-29,19.0,33,660,14,38663.28,8,16,3275,45.6,46.5
2023-06-30,18.0,36,660,19,38219.82,8,16,7137,58.8,53.2
2023-07-01,17.0,39,660,22,39606.47,8,16,7201,25.3,29.3
2023-07-02,16.0,42,660,33,39629.16,8,16,6473,48.7,41.1
2023-07-03,15.0,45,660,30,36854.39,8,16,3904,51.1,37.6
2023-07-04,16.0,48,660,24,33359.45,8,16,7839,28.1,51.2
2023-07-05,17.0,51,660,21,33185.38,8,16,4156,44.7,25.6
2023-07-06,18.0,54,660,25,39233.29,8,16,6029,56.1,48.9
2023-07-07,19.0,57,660,18,32467.92,8,16,2791,43.6,33.2
2023-07-08,20.0,60,660,31,34773.24,8,16,2411,43.6,29.1
2023-07-09,21.0,63,660,36,39645.27,8,16,2189,56.5,46.7
2023-07-10,22.0,65,660,17,33828.91,8,16,3500,47.9,37.8
2023-07-11,26.0,60,660,32,38969.64,8,16,17874,32.1,46.5
2023-07-12,27.0,63,660,23,39092.38,8,16,13117,41.7,53.2
2023-07-13,28.0,65,660,24,38638.15,8,16,21774,27.5,29.3
2023-07-14,29.0,67,660,30,36407.32,8,16,16806,34.2,41.1
2023-07-15,30.0,70,660,25,38663.28,8,16,12833,41.1,37.6
2023-07-16,31.0,72,660,14,38219.82,8,16,17987,39.5,51.2
2023-07-17,32.0,70,660,17,39606.47,8,16,16661,50.3,25.6
2023-07-18,33.0,67,660,36,39629.16,8,16,7512,31.5,48.9
2023-07-19,32.0,65,660,13,36854.39,8,16,13825,27.203,33.2
2023-07-20,31.0,63,660,31,33359.45,8,16,18670,40.6,29.1
2023-07-21,30.0,60,660,17,33185.38,8,16,14706,54.406,46.7
2023-07-22,29.0,57,660,28,39233.29,8,16,14446,43.9,37.8
2023-07-23,28.0,54,660,19,32467.92,8,16,14007,37.5,52.1
2023-07-24,27.0,51,660,34,34773.24,8,16,15645,28.703,45.6
2023-07-25,26.0,48,660,15,39645.27,8,16,19401,59.6,27.8
2023-07-26,25.0,45,660,25,33828.91,8,16,10248,40.4,38.9
2023-07-27,24.0,42,660,30,37142.57,8,16,18050,34.7,52.3
2023-07-28,23.0,39,660,22,36149.26,8,16,21890,48.0,25.6
2023-07-29,22.0,36,660,16,37280.91,8,16,18893,24.9,47.6
2023-07-30,21.0,33,660,35,39840.23,8,16,21343,49.2,32.9
2023-07-31,20.0,30,660,21,37892.48,8,16,12067,59.1,56.7
2023-08-01,19.0,27,660,29,35919.53,8,16,21578,33.4,30.9
2023-08-02,18.0,24,660,18,35947.19,8,16,20165,42.0,24.3
2023-08-03,17.0,27,660,33,38969.64,8,16,20782,43.0,42.3
2023-08-04,16.0,30,660,24,39092.38,8,16,7471,32.5,35.6
2023-08-05,15.0,33,660,14,38638.15,8,16,4348,39.7,47.8
2023-08-06,16.0,36,660,26,36407.32,8,16,2917,56.0,26.7
2023-08-07,17.0,39,660,20,38663.28,8,16,8030,25.1,32.1
2023-08-08,18.0,42,660,27,38219.82,8,16,4775,55.0,46.5
2023-08-09,19.0,45,660,36,39606.47,8,16,9102,50.1,53.2
2023-08-10,20.0,48,660,23,39629.16,8,16,5603,38.9,29.3
2023-08-11,21.0,51,660,32,36854.39,8,16,3244,51.3,41.1
2023-08-12,22.0,54,660,13,33359.45,8,16,7888,44.6,37.6
2023-08-13,23.0,57,660,15,33185.38,8,16,3029,47.7,51.2
2023-08-14,24.0,60,660,19,39233.29,8,16,7022,41.8,25.6
2023-08-15,25.0,63,660,26,32467.92,8,16,5831,54.5,48.9
2023-08-16,26.0,65,660,22,34773.24,8,16,4335,46.6,33.2
2023-08-17,27.0,45,660,34,39645.27,8,16,7499,29.3,29.1
2023-08-18,28.0,42,660,31,33828.91,8,16,6236,53.4,46.7
2023-08-19,29.0,48,660,20,37142.57,8,16,9486,47.7,37.8
2023-08-20,30.0,40,660,28,36149.26,8,16,7287,39.2,52.1
2023-08-21,24.0,50,660,16,39106.91,8,16,5783,43.2,45.6
2023-08-22,22.0,55,660,33,39380.25,8,16,3901,59.1,27.8
2023-08-23,25.0,60,660,35,36571.11,8,16,6653,44.7,38.9
2023-08-24,23.0,52,660,27,38376.62,8,16,5505,40.1,52.3
2023-08-25,26.0,47,660,18,35946.85,8,16,3989,46.7,25.6
2023-08-26,27.0,43,660,21,39877.69,8,16,9825,44.5,47.6
2023-08-27,28.0,41,660,32,36389.27,8,16,3859,36.8,32.9
2023-08-28,26.0,39,660,23,38038.56,8,16,7501,25.4,56.7
2023-08-29,25.0,37,660,24,32973.88,8,16,7123,34.906,30.9
2023-08-30,23.0,35,660,30,36201.56,8,16,5895,37.2,24.3
2023-08-31,22.0,33,660,25,38679.52,8,16,3579,39.1,42.3
2023-09-01,21.0,35,660,14,36117.22,8,16,7432,33.1,35.6
2023-09-02,20.0,37,660,17,37857.42,8,16,4130,47.9,47.8
2023-09-03,19.0,40,660,36,37734.88,8,16,5311,36.7,26.7
2023-09-04,18.0,42,660,13,34868.21,8,16,2081,46.7,32.1
2023-05-28,19.0,45,910,27,36774.91,10,19,3410,52.406,46.5
2023-05-29,20.0,48,910,34,39760.73,10,19,2328,57.8,53.2
2023-05-30,22.0,51,910,20,35404.59,10,19,5502,35.5,29.3
2023-05-31,24.0,54,910,32,34715.79,10,19,3578,30.4,41.1
2023-06-01,25.0,57,910,16,39355.76,10,19,6223,34.7,37.6
2023-06-02,26.0,60,910,29,33827.45,10,19,6497,54.2,51.2
2023-06-03,27.0,63,910,23,38791.69,10,19,2953,54.3,25.6
2023-06-04,28.0,65,910,35,35186.59,10,19,8224,39.7,48.9
2023-06-05,29.0,63,910,15,39645.28,10,19,5177,38.9,33.2
2023-06-06,30.0,60,910,28,35878.54,10,19,9522,34.304,29.1
2023-06-07,31.0,57,910,14,38119.83,10,19,6869,44.1,46.7
2023-06-08,30.0,54,910,19,38805.92,10,19,2871,33.6,37.8
2023-06-09,29.0,51,910,22,35147.42,10,19,2960,54.1,52.1
2023-06-10,28.0,48,910,33,37480.27,10,19,9612,44.1,45.6
2023-06-11,27.0,45,910,30,39699.47,10,19,2998,31.1,27.8
2023-06-12,26.0,42,910,24,37816.58,10,19,4223,38.6,38.9
2023-06-13,25.0,39,910,21,33654.45,10,19,7945,56.3,52.3
2023-06-14,24.0,36,910,25,38905.16,10,19,4962,54.1,25.6
2023-06-15,23.0,33,910,18,37852.97,10,19,5589,52.5,47.6
2023-06-16,22.0,30,910,31,37199.22,10,19,7496,54.3,32.9
2023-06-17,21.0,27,910,36,33379.12,10,19,3685,44.5,56.7
2023-06-18,20.0,30,910,17,36393.65,10,19,3673,43.8,30.9
2023-06-19,19.0,33,910,26,39452.56,10,19,6415,34.7,24.3
2023-06-20,18.0,36,910,13,33825.67,10,19,9705,38.6,42.3
2023-06-21,17.0,39,910,16,37280.91,10,19,6839,42.406,35.6
2023-06-22,16.0,42,910,35,39840.23,10,19,3787,27.4,47.8
2023-06-23,17.0,45,910,31,37892.48,10,19,6571,42.1,26.7
2023-06-24,18.0,48,910,19,35919.53,10,19,7841,42.6,32.1
2023-06-25,19.0,51,910,27,35947.19,10,19,6809,49.906,46.5
2023-06-26,20.0,54,910,32,38969.64,10,19,7601,46.4,53.2
2023-06-27,21.0,57,910,22,39092.38,10,19,6173,31.5,29.3
2023-06-28,22.0,60,910,34,38638.15,10,19,6310,45.7,41.1
2023-06-29,23.0,63,910,15,36407.32,10,19,6829,40.2,37.6
2023-06-30,24.0,65,910,18,38663.28,10,19,3940,43.1,51.2
2023-07-01,25.0,67,910,28,38219.82,10,19,8190,48.4,25.6
2023-07-02,26.0,70,910,21,39606.47,10,19,8784,39.5,48.9
2023-07-03,27.0,72,910,30,39629.16,10,19,8230,42.1,33.2
2023-07-04,28.0,70,910,25,36854.39,10,19,6477,46.3,29.1
2023-07-05,29.0,67,910,33,33359.45,10,19,5957,29.8,46.7
2023-07-06,30.0,65,910,20,33185.38,10,19,6902,38.2,37.8
2023-07-07,31.0,63,910,14,39233.29,10,19,5394,47.2,52.1
2023-07-08,32.0,60,910,26,32467.92,10,19,7383,35.094,45.6
2023-07-09,33.0,57,910,29,34773.24,10,19,9304,47.1,27.8
2023-07-10,32.0,54,910,23,39645.27,10,19,7018,28.8,38.9
2023-07-11,31.0,51,910,36,33828.91,10,19,4631,59.5,52.3
2023-07-12,30.0,48,910,17,37142.57,10,19,4715,46.6,25.6
2023-07-13,29.0,45,910,27,36149.26,10,19,8808,37.6,47.6
2023-07-14,28.0,42,910,34,37280.91,10,19,7292,40.4,32.9
2023-07-15,27.0,39,910,20,39840.23,10,19,4957,39.5,56.7
2023-07-16,26.0,36,910,32,37892.48,10,19,4857,47.1,30.9
2023-07-17,25.0,33,910,16,35919.53,10,19,4744,34.5,24.3
2023-07-18,24.0,30,910,29,35947.19,10,19,4894,51.2,42.3
2023-07-19,23.0,27,910,23,38969.64,10,19,7811,50.8,35.6
2023-07-20,22.0,24,910,35,39092.38,10,19,4684,39.1,47.8
2023-07-21,21.0,27,910,15,38638.15,10,19,9707,26.203,26.7
2023-07-22,20.0,30,910,28,36407.32,10,19,7508,59.1,32.1
2023-07-23,19.0,33,910,14,38663.28,10,19,3275,45.6,46.5
2023-07-24,18.0,36,910,19,38219.82,10,19,7137,58.8,53.2
2023-07-25,17.0,39,910,22,39606.47,10,19,7201,25.3,29.3
2023-07-26,16.0,42,910,33,39629.16,10,19,6473,48.7,41.1
2023-07-27,15.0,45,910,30,36854.39,10,19,3904,51.1,37.6
2023-07-28,16.0,48,910,24,33359.45,10,19,7839,28.1,51.2
2023-07-29,17.0,51,910,21,33185.38,10,19,4156,44.7,25.6
2023-07-30,18.0,54,910,25,39233.29,10,19,6029,56.1,48.9
2023-07-31,19.0,57,910,18,32467.92,10,19,2791,43.6,33.2
2023-08-01,20.0,60,910,31,34773.24,10,19,2411,43.6,29.1
2023-08-02,21.0,63,910,36,39645.27,10,19,2189,56.5,46.7
2023-08-03,22.0,65,910,17,33828.91,10,19,3500,47.9,37.8
2023-08-04,26.0,60,910,32,38969.64,10,19,17874,32.1,46.5
2023-08-05,27.0,63,910,23,39092.38,10,19,13117,41.7,53.2
2023-08-06,28.0,65,910,24,38638.15,10,19,21774,27.5,29.3
2023-08-07,29.0,67,910,30,36407.32,10,19,16806,34.2,41.1
2023-08-08,30.0,70,910,25,38663.28,10,19,12833,41.1,37.6
2023-08-09,31.0,72,910,14,38219.82,10,19,17987,39.5,51.2
2023-08-10,32.0,70,910,17,39606.47,10,19,16661,50.3,25.6
2023-08-11,33.0,67,910,36,39629.16,10,19,7512,31.5,48.9
2023-08-12,32.0,65,910,13,36854.39,10,19,13825,27.203,33.2
2023-08-13,31.0,63,910,31,33359.45,10,19,18670,40.6,29.1
2023-08-14,30.0,60,910,17,33185.38,10,19,14706,54.406,46.7
